target_timestamp,zone_id,target,p10,p50,p90
2024-03-27 13:00:00,161,352.0,230.5422883678392,362.34107667473216,385.5898984081521
2024-03-27 14:00:00,161,418.0,245.63420678707402,423.2516418779461,484.0943763036026
2024-03-27 15:00:00,161,392.0,245.33171402595866,429.0086097561389,501.5793253665728
2024-03-27 16:00:00,161,511.0,244.23562633851242,441.08928599098317,544.4514220076074
2024-03-27 17:00:00,161,647.0,245.9890142662627,529.1778490238819,668.8505438648917
2024-03-27 18:00:00,161,634.0,245.0892033406515,545.1186588637975,686.2962426641684
2024-03-27 19:00:00,161,602.0,220.55882115943896,536.9658249679087,632.5715188920738
2024-03-27 20:00:00,161,671.0,209.77412237856484,538.391344027795,645.6529076287006
2024-03-27 21:00:00,161,658.0,220.32860805919756,538.7407633229689,606.0268014938335
2024-03-27 22:00:00,161,451.0,206.95561238217786,491.56842561141553,554.0608062894165
2024-03-27 23:00:00,161,193.0,155.27539476242407,328.032013022374,454.97836223572216
2024-03-28 00:00:00,161,69.0,70.45530731652818,104.70726739908007,154.8482993636189
2024-03-28 01:00:00,161,30.0,20.347841747377668,30.73299625280486,41.74802366593078
2024-03-28 02:00:00,161,5.0,6.353840282168658,13.666679645794689,17.790608498573842
2024-03-28 03:00:00,161,4.0,1.7386827571863173,5.816246833984083,9.120766240406823
2024-03-28 04:00:00,161,8.0,4.385520944552558,7.9180576539964065,13.109252685078685
2024-03-28 05:00:00,161,12.0,7.758749938454313,13.629889840907072,23.206528955525336
2024-03-28 06:00:00,161,60.0,17.319889742609764,40.91411409495048,47.781104695184695
2024-03-28 07:00:00,161,112.0,52.33074080404397,123.61426905848523,147.6039809087892
2024-03-28 08:00:00,161,147.0,96.68888112675928,185.08566844659708,210.75092079377444
2024-03-28 09:00:00,161,199.0,134.21870287597696,201.24642801857058,241.69487735151242
2024-03-28 10:00:00,161,240.0,157.74313965810063,246.28326987058836,283.15470573836
2024-03-28 11:00:00,161,321.0,210.11295681765105,330.30987055481336,353.69345496268755
2024-03-28 12:00:00,161,294.0,223.5870264981734,346.2666236336101,376.42279538679793
2024-03-28 13:00:00,161,196.0,240.69472656301895,364.61254274844174,418.1228841322219
2024-03-28 14:00:00,161,290.0,242.5703707504808,420.3858984009776,460.5809881681871
2024-03-28 15:00:00,161,314.0,227.2100507846807,380.01322959507274,440.1071437475125
2024-03-28 16:00:00,161,333.0,241.14428114983411,424.0285531703226,468.51606841345216
2024-03-28 17:00:00,161,247.0,245.9890142662627,449.813034815165,582.8672545311343
2024-03-28 18:00:00,161,301.0,245.0892033406515,519.9585185820841,595.1756078893945
2024-03-28 19:00:00,161,311.0,207.78432155673988,468.45722635648605,524.1226130994129
2024-03-28 20:00:00,161,370.0,205.02681758533168,484.68411331340167,547.4130613264523
2024-03-28 21:00:00,161,421.0,218.6726484546427,499.094871054955,530.9937132218146
2024-03-28 22:00:00,161,448.0,207.41962830049835,478.62255397758224,520.1423971702015
2024-03-28 23:00:00,161,342.0,161.6518798061199,352.3590106104423,458.5290939241265
2024-03-29 00:00:00,161,152.0,97.77397679989352,152.5288678075147,205.97281443609296
2024-03-29 01:00:00,161,38.0,31.913535977531076,39.25566935790017,77.36190081107371
2024-03-29 02:00:00,161,26.0,13.132527482361066,21.189600219715672,26.386328177302897
2024-03-29 03:00:00,161,12.0,5.42487608871975,8.341685049435197,17.518065199366173
2024-03-29 04:00:00,161,11.0,5.30842640487881,10.582644776920901,16.19341341394631
2024-03-29 05:00:00,161,15.0,9.442638292513442,12.129080750874026,23.988389575275296
2024-03-29 06:00:00,161,34.0,19.74356704706216,46.35276787634044,67.21527838335082
2024-03-29 07:00:00,161,63.0,49.05190521016574,101.47320061071228,133.101305888998
2024-03-29 08:00:00,161,82.0,84.98405290391263,143.38940425941766,167.98631451639253
2024-03-29 09:00:00,161,138.0,106.55065049108426,162.3600465957089,190.75379896406523
2024-03-29 10:00:00,161,145.0,125.39870060650033,182.72774159655444,223.13663663930646
2024-03-29 11:00:00,161,192.0,157.23867655612162,212.96052744661154,263.7010152457003
2024-03-29 12:00:00,161,233.0,186.18164126102516,274.7614770327551,320.9751582198408
2024-03-29 13:00:00,161,302.0,212.12697469226362,306.47251323664983,333.9637961567179
2024-03-29 14:00:00,161,336.0,204.2727249697227,309.5994991690212,344.72378345876814
2024-03-29 15:00:00,161,364.0,242.24036883728036,373.3613550476341,429.85344034709317
2024-03-29 16:00:00,161,378.0,244.23562633851242,393.0941801618411,456.65657015672423
2024-03-29 17:00:00,161,433.0,245.9890142662627,409.293424963169,501.45766799440804
2024-03-29 18:00:00,161,378.0,243.0738916813484,425.31458261073146,538.7089731926924
2024-03-29 19:00:00,161,343.0,220.22062361101334,404.06415490064177,499.04648194136035
2024-03-29 20:00:00,161,244.0,204.33666229065207,276.2171235122654,367.2530981882076
2024-03-29 21:00:00,161,213.0,181.63087307052103,267.8956162110154,355.5647912269862
2024-03-29 22:00:00,161,222.0,158.16645556842948,252.7211560810742,347.0886228156307
2024-03-29 23:00:00,161,149.0,150.8553327682419,237.27323148467408,320.69589413276555
2024-03-30 00:00:00,161,71.0,74.52331189996798,119.25665257976654,158.87264296904135
2024-03-30 01:00:00,161,46.0,43.076092640853254,59.6726286063653,90.97695727714239
2024-03-30 02:00:00,161,11.0,16.625906634293386,21.051186153651564,29.47817126497202
2024-03-30 03:00:00,161,5.0,7.332582890307655,12.767973984000733,18.408673964188853
